@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

CleanData,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.742351,0.070459,0.255957,26.964172,70.887152,94.585039,67.765971,26.819068,2.364626,1.694149,0.670477,71.832653,1.795816,3019.307433,0.5,5,0.033333,1,0.966667,29,0.5,5,0.833333,0.5,0.625,0.565916,0.733333,0.541667,0.8,0.060411,0.939589,0.2,0.812872,0.8,0.787256,0.747755,0.869795,0.688557,0.780787,0.8,0,0.002,0,0.01,0,10,33171,32352,4812,80,16.666667,?
CleanData,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,34,7,0,82.926829,17.073171,0,0.777519,0.06089,0.236496,23.335486,65.603111,96.488096,59.397745,37.090351,2.353368,1.448725,0.904643,73.384722,1.789871,3082.88826,0.909091,10,0.033333,1,0.966667,29,0.090909,1,0.909091,0.909091,0.909091,0.875758,0.937879,0.850837,0.829268,0.046772,0.953228,0.170732,0.846225,0.829268,0.825538,0.795798,0.891248,0.727915,0.769952,0.829268,0.001,0.002,0,0,0,0,33086,32267,4897,82.926829,16.666667,?
CleanData,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,35,6,0,85.365854,14.634146,0,0.811639,0.052907,0.218967,20.253629,60.665952,97.237364,51.040193,46.197171,2.371643,1.244883,1.12676,75.649896,1.845119,3180.668207,0.909091,10,0.066667,2,0.933333,28,0.090909,1,0.833333,0.909091,0.869565,0.820348,0.921212,0.781966,0.853659,0.028512,0.971488,0.146341,?,0.853659,?,?,0.912573,0.767933,?,0.853659,0,0.001,0,0,0,0,33086,32267,4897,85.365854,16.666667,?
CleanData,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,33,8,0,80.487805,19.512195,0,0.753569,0.068874,0.252812,26.257648,69.718619,98.208486,67.755297,30.453189,2.395329,1.652568,0.742761,75.307509,1.836769,3169.769913,0.818182,9,0.1,3,0.9,27,0.181818,2,0.75,0.818182,0.782609,0.699362,0.859091,0.662417,0.804878,0.049182,0.950818,0.195122,0.822579,0.804878,0.802576,0.758052,0.877848,0.700363,0.796322,0.804878,0.001,0.002,0,0.01,0,10,33086,32267,4897,80.487805,16.666667,?
CleanData,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.680685,0.084841,0.282632,32.323308,77.883583,98.530875,84.470401,14.060474,2.403192,2.060254,0.342938,65.36505,1.59427,2752.305154,0.909091,10,0.1,3,0.9,27,0.090909,1,0.769231,0.909091,0.833333,0.770378,0.904545,0.723691,0.756098,0.079879,0.920121,0.243902,0.772233,0.756098,0.734611,0.693521,0.838109,0.612989,0.684524,0.756098,0.001,0.002,0,0,0,0,33086,32267,4897,75.609756,16.666667,?
CleanData,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,33,7,0,82.5,17.5,0,0.776358,0.062275,0.239437,23.830302,66.305754,94.417665,59.404027,35.013638,2.360442,1.485101,0.875341,76.170821,1.904271,3201.004152,0.636364,7,0.034483,1,0.965517,28,0.363636,4,0.875,0.636364,0.736842,0.671871,0.80094,0.656818,0.825,0.057535,0.942465,0.175,0.835714,0.825,0.823144,0.771722,0.883733,0.741071,0.874944,0.825,0.001,0.002,0,0.01,0,10,33171,32352,4812,82.5,16.666667,?
CleanData,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.83871,0.045908,0.202393,17.550571,55.987403,94.770263,42.68014,52.090124,2.369257,1.067003,1.302253,79.924872,1.998122,3360.175689,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.875,0.044806,0.955194,0.125,0.877143,0.875,0.871728,0.837306,0.915097,0.794984,0.887612,0.875,0,0.002,0,0,0,0,33171,32352,4812,87.5,16.666667,?
CleanData,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.746233,0.070459,0.255957,26.936312,70.804555,94.770263,67.765971,27.004292,2.369257,1.694149,0.675107,72.27461,1.806865,3038.545815,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.8,0.048424,0.951576,0.2,0.806061,0.8,0.801779,0.751016,0.875788,0.692822,0.805281,0.8,0,0.002,0,0,0,0,33171,32352,4812,80,16.666667,?
CleanData,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,30,10,0,75,25,0,0.6724,0.086826,0.286149,33.193472,79.156483,94.770263,84.489858,10.280405,2.369257,2.112246,0.25701,63.032727,1.575818,2650.001573,0.818182,9,0.137931,4,0.862069,25,0.181818,2,0.692308,0.818182,0.75,0.648501,0.840125,0.616434,0.75,0.082469,0.917531,0.25,?,0.75,?,?,0.833766,0.611007,?,0.75,0,0.002,0,0,0,0,33171,32352,4812,75,16.666667,?
CleanData,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.838579,0.045908,0.202393,17.568724,56.052715,94.585039,42.68014,51.904899,2.364626,1.067003,1.297622,78.228885,1.955722,3288.157196,0.9,9,0.066667,2,0.933333,28,0.1,1,0.818182,0.9,0.857143,0.808135,0.916667,0.761364,0.875,0.033591,0.966409,0.125,0.889665,0.875,0.870279,0.849855,0.920705,0.792335,0.832644,0.875,0,0.002,0,0,0,0,33171,32352,4812,87.5,16.666667,?
CleanData,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.841017,0.045908,0.202393,17.568724,56.052715,94.585039,42.68014,51.904899,2.364626,1.067003,1.297622,80.389149,2.009729,3378.958528,0.8,8,0,0,1,30,0.2,2,1,0.8,0.888889,0.866025,0.9,0.85,0.875,0.02805,0.97195,0.125,0.905,0.875,0.874861,0.853779,0.923475,0.808798,0.875142,0.875,0,0.002,0,0,0,0,33171,32352,4812,87.5,16.666667,?
CleanData,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,36,5,0,87.804878,12.195122,0,0.8454,0.044923,0.199908,17.099286,55.030292,98.883473,42.682641,56.200832,2.411792,1.04104,1.370752,84.442917,2.059583,3557.111705,0.909091,10,0.033333,1,0.966667,29,0.090909,1,0.909091,0.909091,0.909091,0.875758,0.937879,0.850837,0.878049,0.035152,0.964848,0.121951,0.886679,0.878049,0.875989,0.847184,0.921448,0.799371,0.879663,0.878049,0,0.003,0,0.01,0,10,33086,32267,4897,87.804878,16.666667,?
CleanData,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,33,8,0,80.487805,19.512195,0,0.746914,0.068874,0.252812,26.395111,70.129142,96.488096,67.755297,28.732799,2.353368,1.652568,0.7008,72.129701,1.759261,3030.164913,0.909091,10,0.133333,4,0.866667,26,0.090909,1,0.714286,0.909091,0.8,0.724832,0.887879,0.673741,0.804878,0.055165,0.944835,0.195122,0.806272,0.804878,0.79187,0.753164,0.874856,0.697429,0.740883,0.804878,0.001,0.002,0,0,0,0,33086,32267,4897,80.487805,16.666667,?
CleanData,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,30,11,0,73.170732,26.829268,0,0.65361,0.092825,0.29642,35.573985,82.225797,96.488096,92.827953,3.660143,2.353368,2.264096,0.089272,64.568983,1.574853,2712.539553,0.727273,8,0.033333,1,0.966667,29,0.272727,3,0.888889,0.727273,0.8,0.742818,0.84697,0.719635,0.731707,0.076988,0.923012,0.268293,0.747425,0.731707,0.726829,0.662978,0.82736,0.604111,0.720635,0.731707,0.001,0.002,0,0.01,0,10,33086,32267,4897,73.170732,16.666667,?
CleanData,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,33,8,0,80.487805,19.512195,0,0.749427,0.068874,0.252812,26.395111,70.129142,96.488096,67.755297,28.732799,2.353368,1.652568,0.7008,70.147288,1.710909,2946.883835,0.818182,9,0.033333,1,0.966667,29,0.181818,2,0.9,0.818182,0.857143,0.80977,0.892424,0.785144,0.804878,0.036362,0.963638,0.195122,0.807433,0.804878,0.803588,0.770235,0.884258,0.717913,0.670775,0.804878,0.001,0.001,0,0,0,0,33086,32267,4897,80.487805,16.666667,?
CleanData,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,30,10,0,75,25,0,0.676113,0.086826,0.286149,33.388964,79.682302,93.124154,84.489858,8.634295,2.328104,2.112246,0.215857,64.842775,1.621069,2720.954184,0.454545,5,0.103448,3,0.896552,26,0.545455,6,0.625,0.454545,0.526316,0.391925,0.675549,0.434091,0.75,0.070645,0.929355,0.25,0.743423,0.75,0.737467,0.67703,0.839678,0.635476,0.713227,0.75,0,0.002,0,0,0,0,33171,32352,4812,75,16.666667,?
CleanData,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,29,11,0,72.5,27.5,0,0.645733,0.09501,0.300108,36.381571,83.171319,94.095276,92.851802,1.243474,2.352382,2.321295,0.031087,62.863684,1.571592,2640.80696,0.727273,8,0.137931,4,0.862069,25,0.272727,3,0.666667,0.727273,0.695652,0.574239,0.794671,0.559848,0.725,0.079136,0.920864,0.275,0.720833,0.725,0.719906,0.645381,0.822932,0.593125,0.71194,0.725,0,0.002,0,0,0,0,33171,32352,4812,72.5,16.666667,?
CleanData,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.74047,0.070459,0.255957,26.961848,70.880369,94.417665,67.765971,26.651694,2.360442,1.694149,0.666292,68.49893,1.712473,2878.60047,1,11,0.137931,4,0.862069,25,0,0,0.733333,1,0.846154,0.7951,0.931034,0.733333,0.8,0.056979,0.943021,0.2,?,0.8,?,?,0.871511,0.682292,?,0.8,0,0.002,0,0,0,0,33171,32352,4812,80,16.666667,?
CleanData,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,37,3,0,92.5,7.5,0,0.903846,0.029541,0.15683,11.304118,43.429923,94.417665,25.956252,68.461413,2.360442,0.648906,1.711535,84.164671,2.104117,3536.937895,0.909091,10,0.034483,1,0.965517,28,0.090909,1,0.909091,0.909091,0.909091,0.874608,0.937304,0.851446,0.925,0.017564,0.982436,0.075,0.93,0.925,0.922222,0.908305,0.953718,0.873344,0.886965,0.925,0,0.002,0,0.01,0,10,33171,32352,4812,92.5,16.666667,?
CleanData,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,34,6,0,85,15,0,0.810875,0.054092,0.22169,20.55702,60.920941,96.980416,51.042083,45.938333,2.42451,1.276052,1.148458,77.963868,1.949097,3285.93061,0.8,8,0,0,1,30,0.2,2,1,0.8,0.888889,0.866025,0.9,0.85,0.85,0.030299,0.969701,0.15,0.86234,0.85,0.845698,0.824018,0.909851,0.765256,0.814497,0.85,0,0.002,0,0,0,0,33171,32352,4812,85,16.666667,?
CleanData,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.746233,0.070459,0.255957,26.777225,70.337424,96.980416,67.765971,29.214445,2.42451,1.694149,0.730361,72.226166,1.805654,3044.104611,0.8,8,0.066667,2,0.933333,28,0.2,2,0.8,0.8,0.8,0.733333,0.866667,0.69,0.8,0.052428,0.947572,0.2,0.804799,0.8,0.7944,0.751426,0.873786,0.679686,0.768672,0.8,0,0.002,0,0,0,0,33171,32352,4812,80,16.666667,?
CleanData,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.6875,0.084841,0.282632,32.293489,77.80263,98.883473,84.470401,14.413072,2.411792,2.060254,0.351538,67.127116,1.637247,2827.693053,0.636364,7,0.066667,2,0.933333,28,0.363636,4,0.777778,0.636364,0.7,0.609824,0.784848,0.59251,0.756098,0.068276,0.931724,0.243902,0.792412,0.756098,0.744715,0.703882,0.843911,0.626955,0.703704,0.756098,0.001,0.02,0,0,0,0,33086,32267,4897,75.609756,16.666667,?
CleanData,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,35,6,0,85.365854,14.634146,0,0.813354,0.052907,0.218967,20.308443,60.851478,95.813109,51.040193,44.772916,2.336905,1.244883,1.092022,79.769515,1.945598,3348.460696,0.636364,7,0.033333,1,0.966667,29,0.363636,4,0.875,0.636364,0.736842,0.674208,0.801515,0.654379,0.853659,0.033989,0.966011,0.146341,0.862224,0.853659,0.847475,0.816873,0.909835,0.770711,0.859919,0.853659,0.001,0.002,0,0,0,0,33086,32267,4897,85.365854,16.666667,?
CleanData,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.698529,0.084841,0.282632,32.566608,78.544144,95.813109,84.470401,11.342708,2.336905,2.060254,0.276651,69.582462,1.697133,2920.841843,0.636364,7,0,0,1,30,0.363636,4,1,0.636364,0.777778,0.749331,0.818182,0.733925,0.756098,0.030005,0.969995,0.243902,0.863821,0.756098,0.779103,0.749178,0.863046,0.699732,0.760668,0.756098,0.001,0.001,0,0,0,0,33086,32267,4897,75.609756,16.666667,?
CleanData,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.682171,0.084841,0.282632,32.544588,78.484071,96.135497,84.470401,11.665096,2.344768,2.060254,0.284515,66.39434,1.619374,2788.048967,1,11,0.166667,5,0.833333,25,0,0,0.6875,1,0.814815,0.756913,0.916667,0.6875,0.756098,0.077659,0.922341,0.243902,0.7625,0.756098,0.732972,0.683252,0.839219,0.625131,0.720062,0.756098,0,0.002,0,0.01,0,10,33086,32267,4897,75.609756,16.666667,?
CleanData,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,34,6,0,85,15,0,0.805825,0.054092,0.22169,20.786538,61.684593,93.446542,51.042083,42.404459,2.336164,1.276052,1.060111,75.651722,1.891293,3175.696973,0.727273,8,0.034483,1,0.965517,28,0.272727,3,0.888889,0.727273,0.8,0.74079,0.846395,0.721465,0.85,0.04189,0.95811,0.15,0.872778,0.85,0.844008,0.816318,0.904055,0.760486,0.814021,0.85,0,0.002,0,0,0,0,33171,32352,4812,85,16.666667,?
CleanData,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,33,7,0,82.5,17.5,0,0.775281,0.062275,0.239437,23.807732,66.234833,94.770263,59.404027,35.366236,2.369257,1.485101,0.884156,73.926693,1.848167,3108.002177,0.909091,10,0.068966,2,0.931034,27,0.090909,1,0.833333,0.909091,0.869565,0.818596,0.920063,0.782576,0.825,0.048853,0.951147,0.175,0.849679,0.825,0.819754,0.786596,0.888074,0.722276,0.800108,0.825,0,0.002,0,0.01,0,10,33171,32352,4812,82.5,16.666667,?
CleanData,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.840383,0.045908,0.202393,17.550571,55.987403,94.770263,42.68014,52.090124,2.369257,1.067003,1.302253,80.339362,2.008484,3377.601556,0.909091,10,0.068966,2,0.931034,27,0.090909,1,0.833333,0.909091,0.869565,0.818596,0.920063,0.782576,0.875,0.034567,0.965433,0.125,0.8875,0.875,0.87413,0.845136,0.920216,0.79875,0.864372,0.875,0,0.003,0,0,0,0,33171,32352,4812,87.5,16.666667,?
CleanData,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.83884,0.045908,0.202393,17.550571,55.987403,94.770263,42.68014,52.090124,2.369257,1.067003,1.302253,76.884067,1.922102,3232.335118,0.909091,10,0.034483,1,0.965517,28,0.090909,1,0.909091,0.909091,0.909091,0.874608,0.937304,0.851446,0.875,0.030958,0.969042,0.125,?,0.875,?,?,0.922021,0.784404,?,0.875,0.001,0.002,0,0,0,0,33171,32352,4812,87.5,16.666667,?
CleanData,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.741519,0.070459,0.255957,26.777225,70.337424,96.980416,67.765971,29.214445,2.42451,1.694149,0.730361,68.768295,1.719207,2898.36627,1,10,0.133333,4,0.866667,26,0,0,0.714286,1,0.833333,0.786796,0.933333,0.714286,0.8,0.056443,0.943557,0.2,0.820495,0.8,0.782318,0.758615,0.871779,0.67862,0.717576,0.8,0,0.002,0,0,0,0,33171,32352,4812,80,16.666667,?
CleanData,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.746835,0.070459,0.255957,26.777225,70.337424,96.980416,67.765971,29.214445,2.42451,1.694149,0.730361,72.626803,1.81567,3060.99018,0.9,9,0.1,3,0.9,27,0.1,1,0.75,0.9,0.818182,0.755929,0.9,0.7,0.8,0.047709,0.952291,0.2,0.80625,0.8,0.794942,0.756037,0.876146,0.691458,0.76348,0.8,0,0.002,0,0,0,0,33171,32352,4812,80,16.666667,?
CleanData,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,36,5,0,87.804878,12.195122,0,0.844815,0.044923,0.199908,17.145299,55.196423,97.459218,42.682641,54.776577,2.377054,1.04104,1.336014,78.966412,1.92601,3321.035865,1,11,0,0,1,30,0,0,1,1,1,1,1,1,0.878049,0.015684,0.984316,0.121951,0.863531,0.878049,0.867104,0.854408,0.931182,0.817675,0.725427,0.878049,0,0.002,0,0.01,0,10,33086,32267,4897,87.804878,16.666667,?
CleanData,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,34,7,0,82.926829,17.073171,0,0.783233,0.06089,0.236496,23.294181,65.472506,97.559752,59.397745,38.162007,2.379506,1.448725,0.930781,76.985193,1.877688,3238.012998,0.818182,9,0,0,1,30,0.181818,2,1,0.818182,0.9,0.875811,0.909091,0.866962,0.829268,0.031778,0.968222,0.170732,0.847561,0.829268,0.833798,0.801123,0.898745,0.749868,0.797894,0.829268,0.001,0.001,0,0,0,0,33086,32267,4897,82.926829,16.666667,?
CleanData,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.682417,0.084841,0.282632,32.456808,78.245149,97.559752,84.470401,13.089351,2.379506,2.060254,0.319252,66.370661,1.618797,2791.563608,0.818182,9,0.133333,4,0.866667,26,0.181818,2,0.692308,0.818182,0.75,0.65208,0.842424,0.615214,0.756098,0.079199,0.920801,0.243902,0.768203,0.756098,0.745061,0.685576,0.838449,0.619801,0.708734,0.756098,0,0.001,0,0,0,0,33086,32267,4897,75.609756,16.666667,?
